This is title
sufficient,./FILE_root/priest/maintain/fertilizer/bully/precious,2
engagement,./FILE_root/distort/surpass/suburb/element/epoch/bust/pilgrim,1
advocate,./FILE_root/priest/maintain/fertilizer/estimate/electric/chapel/optimism,2
evaluate,./FILE_root/distort/owl/incidentally/opaque,1
hesitate,./FILE_root/priest/claim/identical/dolphin/paradox,2
underestimate,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/flush/virgin,0
elaborate,./FILE_root/distort,1
obedient,./FILE_root/priest/maintain/fertilizer/estimate/approve/conscious/suppress,2
linen,./FILE_root/distort/surpass/refute/genetic/defect/cape/harmony,1
haul,./FILE_root/priest/claim/swap/flutter/legal/plead,1
elaborate,./FILE_root/priest/claim/swap/flutter/oppose/loyal/approach,2
module,./FILE_root/distort,2
corpse,./FILE_root/distort/owl/triple/flaw/abundance/adore/scheme,0
ensue,./FILE_root/distort/surpass/illuminate/innumerable/stab/series,1
instinct,./FILE_root/priest/maintain/limp/sprinkle/dome/patrol,0
betray,./FILE_root/distort/owl/triple/reliance/mute/canon/spite,2
recruit,./FILE_root/priest/claim/identical,2
chase,./FILE_root/priest/comparable/contact/discriminate/inventory/figure/dedicate,2
legislation,./FILE_root/priest/maintain/fertilizer/estimate/unanimous,2
species,./FILE_root/distort/surpass/illuminate/tunnel/locomotive/committee,2
undergo,./FILE_root/distort/owl/incidentally/opaque/exhaust,1
mistress,./FILE_root/priest/maintain/fertilizer/bully/imaginative/emerge,2
destruction,./FILE_root/distort/owl/incidentally/reproach/compact/vocational,2
notable,./FILE_root/distort/surpass/suburb/element/epoch/impose,0
aesthetic,./FILE_root/distort/owl/incidentally/artery,0
mistress,./FILE_root/distort/deadline/stride/slum,0
overthrow,./FILE_root/distort/surpass/illuminate/innumerable/stab/burial/initiative,1
abolish,./FILE_root/priest/claim/identical/drag/encounter/inaugurate/volunteer,1
reign,./FILE_root/priest/comparable/contact/discriminate/inventory/quench,2
assemble,./FILE_root/priest/claim/identical/contradict/trend/cite/convict,2
element,./FILE_root/distort/surpass/illuminate/tunnel/sensation/attitude/primary,2
element,./FILE_root/distort/deadline/stride/slum/commonplace,2
reluctant,./FILE_root/priest/claim/identical/dolphin/paradox/pressure,1
adore,./FILE_root/priest/maintain/fertilizer/bully/precious,0
bypass,./FILE_root/priest/claim/swap/testimony/companion/probe/crisp,2
assemble,./FILE_root/priest/claim/swap/testimony/companion/probe/crisp,2
drawback,./FILE_root/priest/claim/identical/dolphin/paradox/panic,2
reluctant,./FILE_root/priest/claim/identical/exploit/reference/financial/complexion,0
principal,./FILE_root/priest/maintain/fertilizer/estimate/shed,0
skip,./FILE_root/priest/claim/identical/drag,1
obstacle,./FILE_root/distort/surpass/suburb/clutch/diploma/demand/parallel,2
renaissance,./FILE_root/distort/owl/incidentally/expert/majority/calorie/heighten,0
aesthetic,./FILE_root/priest/claim/identical/drag/encounter/definitive,2
engagement,./FILE_root/priest/maintain/fertilizer/inhabit/domain/glide/soar,0
velvet,./FILE_root/priest/claim/identical/drag/exchange/whirl,2
settle,./FILE_root/priest/maintain/limp/aid/logical/quantitative/robust,1
legend,./FILE_root/distort/surpass/interim/label/fuse/vision,2
prevalent,./FILE_root/distort/owl/terrify/arrangement/temper/domestic/purify,1
instinct,./FILE_root/distort/owl/triple/reliance/marsh/merge/additional,2
shabby,./FILE_root/distort/owl/triple/reliance/mute/obstacle,1
chip,./FILE_root/distort/surpass/refute/genetic/defect/cape,1
accuse,./FILE_root/distort/owl/incidentally/expert/expansion,0
fatal,./FILE_root/distort/deadline/gleam,2
complicated,./FILE_root/distort/surpass/illuminate/innumerable/tackle/diagnose/strive,0
corpse,./FILE_root/distort/owl/triple/flaw/abundance/charge,0
revelation,./FILE_root/distort/surpass/interim/biography/mob/evaluate,1
municipal,./FILE_root/priest/claim/identical/contradict/devote/verbal,2
legislation,./FILE_root/priest/maintain/fertilizer/bully/imaginative/endure/solicitor,0
nil,./FILE_root/distort/surpass/interim/biography/mob/inherit,2
evaluate,./FILE_root/distort/surpass/illuminate/consume/stump/interpret/bamboo,1
respective,./FILE_root/priest/claim/swap/testimony/compare/locality,1
ceramic,./FILE_root/distort/owl/incidentally/expert/majority/bracket,1
compulsory,./FILE_root/priest/claim/identical/contradict/devote/slot,2
outrage,./FILE_root/distort/surpass/interim/rotary/religious/confusion/parasite,0
hawk,./FILE_root/priest/claim/identical/drag/infant/destined,0
unfold,./FILE_root/priest/claim/swap/flutter/legal/plead/marble,2
notable,./FILE_root/priest/claim/identical/drag/encounter/definitive,2
elaborate,./FILE_root/priest/claim/swap/testimony/blaze,2
repel,./FILE_root/distort/surpass/interim/label/fuse/vision/illustrate,2
undergo,./FILE_root/priest/maintain/fertilizer/estimate/electric/chapel/optimism,2
explore,./FILE_root/distort/owl/incidentally/artery/transplant,2
muscular,./FILE_root/distort/surpass/illuminate/innumerable/stab/burial/initiative,2
screw,./FILE_root/priest/maintain/limp/aid/responsible,1
throne,./FILE_root/distort/surpass/suburb/element/norm/misery,0
trial,./FILE_root/priest/maintain/fertilizer/inhabit/domain/acquaint/minimize,0
illuminate,./FILE_root/priest/claim/identical/drag/encounter,0
complex,./FILE_root/distort/surpass/suburb/element/napkin/hitherto/mechanical,0
mistress,./FILE_root/priest/claim/identical/contradict/trend/startle/premise,1
corpse,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/affiliate,2
prestige,./FILE_root/distort/owl/triple/flaw/abundance/hypothesis,0
recruit,./FILE_root/distort/owl/incidentally/expert/expansion/thrive,2
module,./FILE_root/priest/claim/identical/contradict/devote/tame/database,2
complex,./FILE_root/priest/comparable/profess/attractive/default/catastrophe,0
impair,./FILE_root/priest/comparable/contact/discriminate/slump/tract/consequence,0
municipal,./FILE_root/distort/surpass/suburb/garbage,0
complicated,./FILE_root/distort/surpass/suburb/clutch/diploma/lease/scale,0
advocate,./FILE_root/distort/surpass/refute/transition/expand,0
abundant,./FILE_root/priest/claim/swap/testimony/companion/probe/hinge,1
renaissance,./FILE_root/priest/claim/swap/flutter,1
drawback,./FILE_root/priest/maintain/fertilizer/estimate/electric,0
compile,./FILE_root/priest/maintain/fertilizer/inhabit/dwell/random/conscientious,0
cradle,./FILE_root/distort/surpass/illuminate/innumerable/tackle/plateau/endeavor,0
municipal,./FILE_root/distort/owl/terrify/arrangement/temper/domestic,1
skip,./FILE_root/priest/maintain/fertilizer/inhabit/domain/integral/enhance,2
aesthetic,./FILE_root/priest/comparable/contact/discriminate,1
skip,./FILE_root/distort/surpass/illuminate/innumerable/stab/series,1
deduct,./FILE_root/priest/claim/swap/testimony/compare,1
erosion,./FILE_root/priest/maintain/fertilizer/inhabit/domain/glide/spectrum,2
ideal,./FILE_root/priest/comparable/profess,0
assemble,./FILE_root/priest/comparable/contact/discriminate/slump/streak/impart,1
complicated,./FILE_root/priest/maintain/fertilizer/inhabit/domain/integral,1
posture,./FILE_root/priest/maintain/fertilizer/bully/precious,0
contend,./FILE_root/distort/owl/incidentally/expert/majority/calorie,1
municipal,./FILE_root/distort/owl/incidentally/expert/majority/donate/successive,1
notable,./FILE_root/distort/owl/incidentally/reproach/compact/collision/confident,1
ingenious,./FILE_root/priest/claim/identical/contradict/trend/brutal/grave,2
posture,./FILE_root/priest/claim/swap/testimony/compare/magnificent,2
assault,./FILE_root/priest/claim/identical/contradict/devote/tame,0
evaluate,./FILE_root/distort/surpass/suburb/element/epoch/impose,2
municipal,./FILE_root/distort/owl/incidentally/artery/supplementary,2
assemble,./FILE_root/distort/owl/incidentally/expert/expansion/survive,0
recruit,./FILE_root/priest/maintain/fertilizer/bully/imaginative/endure/arrest,0
assault,./FILE_root/distort/surpass/suburb/reward/relish/ascribe/bound,2
glide,./FILE_root/distort/owl/terrify/arrangement,0
erosion,./FILE_root/priest/maintain/fertilizer/inhabit/booklet,0
respective,./FILE_root/priest/comparable/profess/attractive/default/refresh/weapon,1
exploit,./FILE_root/distort/deadline/stride/liberal/setback/curse/token,1
destruction,./FILE_root/priest/maintain/fertilizer/estimate/electric,0
fatal,./FILE_root/priest/claim/identical/dolphin,2
respective,./FILE_root/priest/claim/identical/drag/exchange/whirl,0
prestige,./FILE_root/priest/maintain/limp/sprinkle/dome/vulnerable,2
hesitate,./FILE_root/distort/surpass/suburb/element/norm/misery/lure,1
impair,./FILE_root/distort/owl/triple/reliance,0
hesitate,./FILE_root/distort/surpass/illuminate/innumerable/tackle/plateau/endeavor,0
reign,./FILE_root/priest/maintain/fertilizer/estimate/approve/submit/clip,1
engagement,./FILE_root/priest/claim/identical/contradict/trend/brutal,0
reign,./FILE_root/distort/surpass/illuminate/tunnel/sensation/attitude/thanksgiving,2
municipal,./FILE_root/priest/claim/identical/contradict,2
gaze,./FILE_root/priest/comparable/profess/attractive/consensus,1
van,./FILE_root/priest/claim/swap/flutter/legal/plead/marble,1
gloom,./FILE_root/distort/owl/triple/reliance/decisive/sneak/flat,0
cereal,./FILE_root/distort/surpass/illuminate/tunnel/sensation/discard,1
skip,./FILE_root/distort/deadline/stride/slum/finite/menace,1
evaluate,./FILE_root/distort/owl/incidentally/artery/transplant/clerk,1
settle,./FILE_root/priest/maintain/fertilizer/estimate/electric/chapel/optimism,0
assemble,./FILE_root/distort/surpass/illuminate/tunnel/sensation/overlook,2
betray,./FILE_root/priest/comparable/profess/attractive/consensus/privilege/precede,1
drawback,./FILE_root/distort/deadline/stride/liberal,2
destruction,./FILE_root/priest/maintain/fertilizer/bully/imaginative/emerge/religion,1
underestimate,./FILE_root/priest/maintain/fertilizer/estimate/shed/invalid,0
resistant,./FILE_root/distort/surpass/refute/transition/mock/design/exaggerate,2
resistant,./FILE_root/priest/claim/identical/drag/encounter/definitive,0
adore,./FILE_root/distort/surpass/suburb/clutch/diploma/lease,1
retention,./FILE_root/distort/surpass/suburb/clutch/diploma/demand,1
contend,./FILE_root/distort/deadline/gleam/release/drill/resident/veto,1
slump,./FILE_root/distort/owl/incidentally/expert/expansion/thrive,0
renaissance,./FILE_root/distort/deadline/stride/slum/commonplace,0
reluctant,./FILE_root/distort/owl/incidentally/expert/expansion/survive/tow,2
ceramic,./FILE_root/priest/claim/identical/drag/exchange/twist,2
corpse,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/intimidate,2
erosion,./FILE_root/priest/claim/identical/drag/infant/internal/imaginary,1
retention,./FILE_root/priest/claim/identical/exploit/reference/diversion/traverse,0
evaluate,./FILE_root/priest/maintain/fertilizer/bully/precious,1
contend,./FILE_root/distort/deadline/gleam/release/electricity/remote/detect,1
array,./FILE_root/priest/claim/swap/flutter/oppose/loyal,2
outrage,./FILE_root/priest/claim/swap/testimony/compare/adjoin/protest,1
outrage,./FILE_root/distort/owl/triple/flaw/abundance/charge/toss,1
overthrow,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/affiliate,2
hawk,./FILE_root/distort/deadline/gleam/novelty,0
betray,./FILE_root/priest/maintain/limp,2
repel,./FILE_root/distort/surpass/suburb/element/napkin/hitherto,0
prevalent,./FILE_root/distort/surpass/interim/biography/mob,2
outrage,./FILE_root/priest/maintain/fertilizer/inhabit/domain/acquaint/minimize,2
instinct,./FILE_root/distort/owl/triple/flaw/professional/sniff,0
array,./FILE_root/distort/surpass/illuminate/consume,1
corpse,./FILE_root/priest/maintain/fertilizer/estimate/shed,2
chase,./FILE_root/distort/owl/triple/reliance/decisive/prolong,1
cradle,./FILE_root/distort/surpass/interim/rotary/religious/confusion,0
alarm,./FILE_root/distort/owl/incidentally/artery/management/leaflet/glamour,2
ceramic,./FILE_root/distort/surpass/suburb/reward/relish/intimate,1
throne,./FILE_root/priest/maintain/fertilizer/bully,1
reluctant,./FILE_root/distort/surpass/suburb/element/epoch/brilliant/modify,1
exploit,./FILE_root/distort/surpass/illuminate/consume/stump,2
unfold,./FILE_root/distort/surpass/interim/biography/mob/inherit/linen,2
linger,./FILE_root/distort/surpass/suburb/reward/relish/intimate,2
ingenious,./FILE_root/priest/comparable/profess/attractive/adolescent/target/endurance,1
unfold,./FILE_root/distort/owl/triple/reliance/decisive/sneak/recipe,0
reluctant,./FILE_root/distort/owl/incidentally/artery/transplant/strategy,2
consequently,./FILE_root/distort/surpass/interim/rotary/religious/tariff,2
gaze,./FILE_root/priest/maintain/fertilizer,1
module,./FILE_root/distort/deadline/stride/cognitive/margin,1
illuminate,./FILE_root/priest/comparable/profess/attractive/adolescent/target,2
repel,./FILE_root/distort/owl/incidentally/expert/majority/calorie/optical,2
notable,./FILE_root/priest/claim/swap/flutter/legal/plead/marble,2
alarm,./FILE_root/distort/surpass/suburb/element/norm/conserve,2
hawk,./FILE_root/distort/surpass/illuminate/tunnel/sensation/discard,0
adore,./FILE_root/distort/surpass/illuminate/innumerable/stab/burial,2
cocaine,./FILE_root/distort/surpass/refute/transition/expand/rebel/cabin,1
fatal,./FILE_root/priest/claim/identical/contradict/devote/verbal,0
trial,./FILE_root/distort/surpass/illuminate/consume/stump/interpret/boycott,1
hesitate,./FILE_root/priest/comparable/contact/discriminate/inventory/figure/dedicate,0
settle,./FILE_root/priest/claim/identical/contradict/trend/cite,0
hawk,./FILE_root/distort/surpass/suburb/reward/relish/ascribe,0
quota,./FILE_root/priest/comparable/contact/discriminate/inventory/disturbance/smuggle,2
destruction,./FILE_root/priest/claim/swap/flutter/oppose/alleviate/peculiar,2
haul,./FILE_root/priest/claim/identical/exploit/reference/diversion/traverse,2
obstacle,./FILE_root/distort/surpass/illuminate/tunnel/locomotive/committee/lieutenant,2
extent,./FILE_root/priest/comparable/profess/attractive/adolescent/involve/uphold,0
nil,./FILE_root/priest/comparable/contact/discriminate/slump/streak/disregard,2
hawk,./FILE_root/priest/maintain/fertilizer/estimate/approve/submit/clip,1
underestimate,./FILE_root/distort/owl/triple/reliance/decisive/prolong,1
throne,./FILE_root/distort/surpass/suburb/reward,2
compile,./FILE_root/priest/comparable/profess/attractive/consensus,2
quota,./FILE_root/priest/maintain/fertilizer/inhabit/domain/integral/enhance,2
betray,./FILE_root/distort/surpass/illuminate/innumerable/tackle/plateau/assimilate,1
hoist,./FILE_root/distort/surpass/interim/biography/mob/inherit/linen,1
repel,./FILE_root/distort/owl/triple/flaw/abundance/charge/extensive,2
array,./FILE_root/distort/deadline/stride/slum/commonplace/imply/complex,1
betray,./FILE_root/priest/claim/identical/dolphin/hierarchy/pistol/offensive,1
prolong,./FILE_root/distort/owl/triple/reliance/mute/purity/suspension,2
outrage,./FILE_root/priest/comparable/contact/discriminate/inventory,2
cradle,./FILE_root/priest/claim/identical/exploit/reference,2
eccentric,./FILE_root/distort/deadline/stride/liberal,1
haul,./FILE_root/distort/surpass/interim/label/fuse/vision,2
cereal,./FILE_root/distort/surpass/interim/biography/mob,2
exploit,./FILE_root/priest/claim/identical/dolphin/hierarchy/symphony,0
compile,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/intimidate,0
relay,./FILE_root/distort/deadline/stride/slum/finite/specialty/relief,1
extent,./FILE_root/priest/maintain/limp/sprinkle/dome/patrol,0
cocaine,./FILE_root/distort/surpass/refute/transition/mock/breakthrough,0
complex,./FILE_root/distort/owl/triple/flaw/professional/humble/designate,0
parameter,./FILE_root/priest/comparable/profess/attractive/adolescent/involve/uphold,0
gaze,./FILE_root/distort/surpass/refute/transition/mock,2
array,./FILE_root/priest/maintain/fertilizer,1
elaborate,./FILE_root/priest/claim/identical/exploit/reference,1
hoist,./FILE_root/priest/claim/identical/dolphin/paradox/panic,2
nil,./FILE_root/priest/maintain/fertilizer/bully/imaginative/endure/solicitor,0
explore,./FILE_root/distort/owl/incidentally/opaque/exhaust/fellowship/arrogant,0
caution,./FILE_root/distort/deadline/gleam/release/drill/resident,1
invalid,./FILE_root/priest/maintain/fertilizer/inhabit/domain,0
resistant,./FILE_root/priest/maintain/limp/sprinkle/dome/congress/presumably,1
throne,./FILE_root/distort/surpass/suburb/element/napkin,2
compile,./FILE_root/distort/surpass/illuminate/innumerable/stab/constitution/character,0
deduct,./FILE_root/priest/claim/swap/testimony/compare/magnificent,2
pastime,./FILE_root/distort/owl/triple/flaw/abundance/adore,1
assemble,./FILE_root/priest/maintain/fertilizer/inhabit/domain/flip/supplement,1
ideal,./FILE_root/priest/claim/swap/testimony/compare/locality/cautious,1
cholesterol,./FILE_root/distort/deadline/stride/liberal/setback/hound,0
anticipate,./FILE_root/priest/maintain/fertilizer/inhabit/domain/integral,1
principal,./FILE_root/distort/owl/triple/flaw/abundance/charge/toss,2
slump,./FILE_root/distort/surpass/refute/transition/expand,2
invalid,./FILE_root/distort/surpass/illuminate/innumerable/stab/series,0
consequently,./FILE_root/priest/comparable/profess/attractive/default,1
ideal,./FILE_root/distort/owl/triple/reliance/mute/canon/spite,2
sufficient,./FILE_root/priest/maintain/fertilizer/bully/precious/stern/agreeable,0
stab,./FILE_root/distort/owl/triple/reliance/marsh/merge/additional,0
strand,./FILE_root/distort/surpass/illuminate/innumerable/stab,2
prevalent,./FILE_root/distort/surpass/illuminate/innumerable/tackle,0
assemble,./FILE_root/distort/surpass/interim/label/fuse/testify/slick,2
assault,./FILE_root/distort/owl/triple/reliance/mute,1
skip,./FILE_root/priest/claim/identical/contradict/trend,1
invalid,./FILE_root/priest/claim/identical/exploit/weird,0
chase,./FILE_root/priest/claim/identical/contradict/devote/tame/foil,1
linen,./FILE_root/distort/surpass/illuminate/innumerable,0
van,./FILE_root/distort/surpass/illuminate,1
complicated,./FILE_root/distort/owl/incidentally/expert/expansion/nil/velocity,1
overthrow,./FILE_root/priest/comparable/contact/discriminate/survival/gracious,1
purity,./FILE_root/priest/maintain/fertilizer/inhabit/domain/flip/supplement,1
nil,./FILE_root/distort/owl/triple/reliance/decisive,1
cholesterol,./FILE_root/orbit,1
municipal,./FILE_root/distort/owl/terrify/arrangement/temper,2
retention,./FILE_root/priest/comparable/contact/discriminate/survival/gracious/convention,2
recruit,./FILE_root/distort/surpass/suburb/reward/relish,1
caution,./FILE_root/distort/surpass/refute/genetic/defect/cape/harmony,0
deduct,./FILE_root/distort/owl/incidentally/artery/management,2
prevalent,./FILE_root/priest/claim/identical/exploit/reference/diversion/traverse,0
legend,./FILE_root/distort/surpass/illuminate/consume/stump/strain/optimistic,0
betray,./FILE_root/priest/claim/identical/contradict/devote/tame/database,0
cocaine,./FILE_root/priest/claim/identical/exploit/reference/diversion/traverse,0
repel,./FILE_root/distort/surpass/suburb/element/epoch/bust/stray,0
dolphin,./FILE_root/priest/claim/identical/dolphin/plausible,2
hawk,./FILE_root/distort/surpass/illuminate/tunnel/sensation/attitude/thanksgiving,2
quota,./FILE_root/distort/surpass/illuminate/consume/stump/interpret/boycott,1
reluctant,./FILE_root/distort/surpass/suburb/clutch/diploma/lease,2
abolish,./FILE_root/priest/maintain/limp/sprinkle/dome/congress/ultraviolet,1
exploit,./FILE_root/priest/comparable/profess/attractive/adolescent/target,1
abolish,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/affiliate/passive,0
obedient,./FILE_root/distort/surpass/illuminate/innumerable/stab/burial/initiative,1
invalid,./FILE_root/distort/surpass/interim,0
prolong,./FILE_root/priest/maintain/fertilizer/estimate,2
relay,./FILE_root/priest/claim/identical/drag/exchange/whirl/hoist,2
compulsory,./FILE_root/priest/claim/swap/flutter/legal/plead/psychological,1
pastime,./FILE_root/distort/deadline/stride/cognitive/desire,1
retention,./FILE_root/priest/maintain/fertilizer/estimate/approve/submit/clip,0
stab,./FILE_root/distort/surpass/suburb,1
mistress,./FILE_root/distort/surpass/interim/label/fuse/vision,1
linen,./FILE_root/distort/surpass/refute/genetic/defect/repertoire,0
overthrow,./FILE_root/distort/owl/triple/reliance/marsh/merge,1
velvet,./FILE_root/distort/deadline/stride/slum/commonplace/depression/withhold,2
invalid,./FILE_root/priest/claim/identical/contradict/trend/cite/thesis,0
linger,./FILE_root/distort/owl/triple/reliance/mute/purity,0
compulsory,./FILE_root/distort/surpass/illuminate/consume/stump/interpret/boycott,1
nil,./FILE_root/distort/owl/incidentally/expert/majority/calorie/optical,1
relay,./FILE_root/distort/owl/incidentally/reproach/compact/vocational,2
element,./FILE_root/distort/surpass/illuminate/tunnel/sensation/overlook/versatile,1
module,./FILE_root/distort/surpass/refute/transition/mock,1
anticipate,./FILE_root/distort/owl/incidentally/expert/expansion/nil/velocity,2
species,./FILE_root/priest/claim/identical/dolphin/hierarchy/pistol/offensive,2
anticipate,./FILE_root/distort/owl/incidentally/opaque/exhaust/council/exert,0
affirm,./FILE_root/distort/owl/triple/reliance/decisive/sneak,1
accuse,./FILE_root/distort/surpass/illuminate/consume/stump/formal,0
trial,./FILE_root/distort/deadline/stride/cognitive/margin,1
advocate,./FILE_root/priest/claim/identical,1
chip,./FILE_root/priest/maintain/fertilizer/bully/precious/stern/preview,2
reign,./FILE_root/distort/deadline/stride/cognitive/margin/tug/virtual,2
throne,./FILE_root/priest/claim/identical/contradict/devote/verbal/nasty,0
principal,./FILE_root/distort/deadline/gleam/novelty/threaten/boom,0
resistant,./FILE_root/distort/owl/incidentally/expert/attribute/alter/stall,0
cholesterol,./FILE_root/priest/claim/identical/drag/encounter/inaugurate/solemn,0
impair,./FILE_root/priest/comparable/profess/attractive/consensus/pitch/issue,0
purity,./FILE_root/distort/surpass/suburb/element/epoch/impose,1
compulsory,./FILE_root/distort/surpass/suburb/reward,0
element,./FILE_root/distort/owl/incidentally/opaque,1
advocate,./FILE_root/distort/deadline/stride/cognitive/desire,1
shabby,./FILE_root/distort/surpass/interim/biography/mob,2
reluctant,./FILE_root/distort/deadline/stride/cognitive/margin/bronze,2
notable,./FILE_root/distort/surpass/illuminate/tunnel/sensation,1
linen,./FILE_root/distort/owl/triple/reliance/marsh/merge/athlete,2
cradle,./FILE_root/distort/surpass/illuminate/tunnel/sensation/attitude/thanksgiving,1
affirm,./FILE_root/distort/owl/incidentally/artery/management/mobile,1
obedient,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/flush/virgin,2
cholesterol,./FILE_root/distort/owl/triple/flaw/professional,1
relay,./FILE_root/priest/claim/identical/dolphin/plausible,0
prestige,./FILE_root/distort/deadline/gleam/release/electricity/remote/detect,0
accuse,./FILE_root/distort/owl/triple/reliance/mute/obstacle/foster,2
eccentric,./FILE_root/distort/surpass/suburb/clutch,1
erosion,./FILE_root/priest/comparable/contact/discriminate/slump,1
muscular,./FILE_root/priest/comparable/contact/discriminate/slump/streak/disregard,1
exploit,./FILE_root/distort/owl/incidentally/expert/majority/bracket,2
unfold,./FILE_root/distort/surpass/refute/transition/mock/design/exaggerate,0
legend,./FILE_root/priest/maintain/fertilizer/inhabit/domain/integral,1
rational,./FILE_root/distort/deadline/stride,2
chip,./FILE_root/distort/owl/triple/flaw/abundance,1
betray,./FILE_root/priest/claim/identical/contradict/propaganda/chief/liner,2
repel,./FILE_root/distort/surpass/interim/biography/mob/evaluate/transform,2
prestige,./FILE_root/distort/owl/triple/reliance/marsh/merge,2
haul,./FILE_root/distort/owl/incidentally/artery/management/leaflet/grant,2
affirm,./FILE_root/distort/owl/triple/reliance/mute/obstacle/foster,0
complicated,./FILE_root/distort/owl,1
elaborate,./FILE_root/priest/maintain/limp/aid/logical/quantitative/robust,0
gaze,./FILE_root/distort/surpass/illuminate/innumerable/stab/constitution/character,2
cereal,./FILE_root/distort/owl/incidentally/expert/majority/calorie/optical,0
linen,./FILE_root/priest/claim/swap,1
posture,./FILE_root/distort/deadline/stride/liberal/setback/diplomat,2
ingenious,./FILE_root/distort/surpass/suburb/element/norm/execute/associate,1
cradle,./FILE_root/distort/surpass/interim/biography/mob/evaluate/transform,0
assemble,./FILE_root/distort/surpass/illuminate/tunnel,1
retention,./FILE_root/priest/maintain/limp/sprinkle,1
engagement,./FILE_root/distort/surpass/refute/transition/mock/penalty/divine,0
reign,./FILE_root/priest/comparable/contact/discriminate/survival,1
retention,./FILE_root/priest/maintain/fertilizer/estimate/approve/conscious/flask,2
undergo,./FILE_root/distort/owl/incidentally/expert/attribute,1
underestimate,./FILE_root/distort/owl/triple/reliance/decisive/prolong/acceptance,1
respective,./FILE_root/priest/comparable/contact/discriminate/inventory/figure/trivial,0
invalid,./FILE_root/priest/claim/identical/contradict/devote/verbal/nasty,2
compulsory,./FILE_root/priest/claim/identical/dolphin,1
renaissance,./FILE_root/distort/deadline/gleam/release/drill,0
eccentric,./FILE_root/priest/comparable/profess/attractive/default/refresh/deliberate,2
trial,./FILE_root/distort/owl/incidentally/opaque,2
assess,./FILE_root/distort/surpass/suburb/element/norm/execute/associate,1
corpse,./FILE_root/priest/comparable/contact/discriminate/slump/streak,1
mistress,./FILE_root/distort/owl/triple/reliance/mute/purity/heir,0
prolong,./FILE_root/distort/surpass/suburb/element/epoch/brilliant/modify,2
purity,./FILE_root/priest/claim/identical/drag/exchange/twist,1
alarm,./FILE_root/priest,1
explore,./FILE_root/distort/surpass/interim/rotary/religious/tariff/awkward,2
species,./FILE_root/distort/surpass/illuminate/innumerable/stab/constitution,2
abundant,./FILE_root/priest/maintain/fertilizer/estimate/approve/conscious/flask,2
compulsory,./FILE_root/distort/owl/triple/reliance/marsh,2
erosion,./FILE_root/distort/surpass/suburb/element/norm/conserve,0
cocaine,./FILE_root/distort/surpass/illuminate/tunnel/locomotive/olive,0
erosion,./FILE_root/distort/deadline/gleam/release/drill/resident/veto,1
ingenious,./FILE_root/priest/maintain/fertilizer/estimate/shed/invalid,2
outrage,./FILE_root/distort/owl/incidentally/expert/majority/bracket/comply,0
legislation,./FILE_root/distort/surpass/interim/rotary/religious/tariff/awkward,1
retention,./FILE_root/distort/owl/incidentally/expert/expansion/nil,2
bypass,./FILE_root/priest/maintain/limp,0
engagement,./FILE_root/distort/deadline/stride/slum/commonplace,1
compose,./FILE_root/priest/maintain/limp/sprinkle/dome/congress/presumably,2
assess,./FILE_root/distort/owl/triple/reliance/marsh/merge/additional,0
bypass,./FILE_root/distort/owl/incidentally/expert/expansion/thrive/elaborate,0
assemble,./FILE_root/distort/surpass/interim/label/fuse/testify,1
reign,./FILE_root/priest/claim/identical/contradict/devote/correlate,1
legislation,./FILE_root/distort/surpass/refute/transition,1
principal,./FILE_root/priest/maintain/fertilizer/inhabit/domain/glide/soar,2
bypass,./FILE_root/distort/surpass/illuminate/tunnel/sensation/resume,0
velvet,./FILE_root/priest/claim/identical/contradict/propaganda,2
eccentric,./FILE_root/distort/deadline/stride/slum/commonplace/imply/characteristic,0
recruit,./FILE_root/distort/owl/incidentally/artery/management,0
erosion,./FILE_root/priest/claim/identical/drag/infant,0
attribute,./FILE_root/distort/surpass/interim/biography,0
suppress,./FILE_root/priest/maintain/fertilizer/estimate/electric/chapel,0
sufficient,./FILE_root/priest/claim/identical/contradict/propaganda/chief/brisk,0
sufficient,./FILE_root/distort/deadline,2
hoist,./FILE_root/distort/owl/triple/flaw,0
pastime,./FILE_root/priest/claim/identical/drag/encounter/inaugurate,2
exploit,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/intimidate/crucial,2
velvet,./FILE_root/priest/comparable/contact/discriminate/survival/gracious/convention,2
mistress,./FILE_root/priest/maintain/fertilizer/inhabit/domain/flip,2
retention,./FILE_root/distort/surpass/suburb/element/norm/slope/amend,0
alarm,./FILE_root/priest/claim/identical/drag/infant,1
haul,./FILE_root/priest/maintain/fertilizer/inhabit/domain/integral,0
engagement,./FILE_root/distort/surpass/suburb/clutch/diploma/demand,2
revelation,./FILE_root/distort/deadline/stride/slum/commonplace/imply/accident,0
ensue,./FILE_root/distort/deadline,1
unfold,./FILE_root/distort/surpass/interim/label/fuse/testify/slick,1
compose,./FILE_root/priest/maintain/fertilizer/estimate/unanimous/air-condition,2
chip,./FILE_root/priest/claim/swap/testimony/companion/probe/hinge,1
